id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,gas,furnished,imgs,number_of_rooms,number_of_bathrooms
80635,TOP LOCATED Canalhouse B&B Jordaan,436145,Riks,,Centrum-West,52.37875854166036,4.8926359365709455,Private room,115,2,158,2018-12-03,1.6800000000000002,5,29,no,no,"['https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg']",3,9
82482,The Backroom - Central private appt,186729,Shawna,,Centrum-West,52.37025973342051,4.880030194734044,Entire home/apt,95,1,695,2018-12-02,7.64,1,191,no,no,"['https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg']",8,2
82748,Bright apt in central Amsterdam,450453,Rudolf,,Centrum-West,52.37307393018357,4.893431575249236,Entire home/apt,249,3,116,2018-07-26,1.24,2,280,yes,no,"['https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg']",7,8
83498,Single attic room for one person only,124245,Edwin,,Centrum-West,52.36722763483103,4.891235317846855,Private room,45,2,403,2018-12-04,6.96,3,161,yes,yes,"['https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg']",5,3
84057,Bed&Bike SleepOnNature - free bikes,459028,Stefania,,De Baarsjes - Oud-West,52.36487799770621,4.851095907658351,Private room,100,3,68,2018-11-18,0.75,5,344,no,yes,"['https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg']",3,8
91535,"Houseboat ""Ramona"" Amsterdam centre",494281,Michiel,,De Pijp - Rivierenbuurt,52.357253879494685,4.8958791452777914,Entire home/apt,189,3,29,2018-10-15,0.32,1,0,no,yes,"['https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg']",1,1
96048,De Baronie B&B in historic centre,510526,Tuhami,,Centrum-Oost,52.3727002322338,4.907761448144871,Private room,75,1,120,2018-12-02,2.5700000000000003,1,340,no,yes,"['https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg']",1,4
97221,Beautiful and spacious room,195859,Gianni,,Slotervaart,52.34910345830748,4.836112244063564,Private room,40,2,141,2018-11-18,1.56,2,340,no,yes,"['https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg']",5,3
97221,Beautiful and spacious room,195859,Gianni,,Slotervaart,30.606981,32.276847,Private room,40,2,141,2018-11-18,1.56,2,340,yes,yes,"['https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg']",4,4
97221,Beautiful and spacious room,195859,Gianni,,Slotervaart,32.274186,30.607398,Private room,40,2,141,2018-11-18,1.56,2,340,no,no,"['https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/12/apartment-building-what-makes-good-apartment-building-scaled.jpg', 'https://www.phillyaptrentals.com/wp-content/uploads/2020/02/ambassador-2-thumbnail-image.jpg']",2,2
